Event,Time,SfcId,Result,Resource,Vnffgs,Solution,Reason
-,523.8861620393106,255,False,"[np.int64(16144), np.int64(23999904), np.int64(1094498)]","[270, 272, 273]",,
+,524.0,276,True,"[np.int64(16104), np.int64(23999857), np.int64(1092757)]","[270, 272, 273, 276]","dict_values([17, 44, 44, 30, 7, 5, 30, 18, 31])",
-,524.5565676848842,250,False,"[np.int64(16104), np.int64(23999857), np.int64(1092757)]","[270, 272, 273, 276]",,
+,526.0,277,False,"[np.int64(16104), np.int64(23999857), np.int64(1092757)]","[270, 272, 273, 276]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,527.8206226531584,259,False,"[np.int64(16104), np.int64(23999857), np.int64(1092757)]","[270, 272, 273, 276]",,
+,528.0,278,True,"[np.int64(16060), np.int64(23999817), np.int64(1091087)]","[270, 272, 273, 276, 278]","dict_values([36, 12, 26, 19, 41, 10, 38, 30])",
-,528.7371650488092,269,False,"[np.int64(16060), np.int64(23999817), np.int64(1091087)]","[270, 272, 273, 276, 278]",,
+,529.0,279,True,"[np.int64(16036), np.int64(23999796), np.int64(1090017)]","[270, 272, 273, 276, 278, 279]","dict_values([25, 34, 31, 29, 15])",
+,530.0,280,True,"[np.int64(16015), np.int64(23999769), np.int64(1088893)]","[270, 272, 273, 276, 278, 279, 280]","dict_values([45, 12, 31, 14, 38])",
t,530.0,270,False,"[np.int64(16044), np.int64(23999789), np.int64(1075883)]","[272, 273, 276, 278, 279, 280]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,530.0,272,True,"[np.int64(16044), np.int64(23999789), np.int64(1074935)]","[272, 273, 276, 278, 279, 280]","dict_values([30, 39, 18, 41, 3, 0, 19])",
t,530.0,273,True,"[np.int64(16044), np.int64(23999789), np.int64(1074389)]","[272, 273, 276, 278, 279, 280]","dict_values([28, 3, 47, 24, 4, 26, 37, 7, 14])",
t,530.0,276,False,"[np.int64(16084), np.int64(23999836), np.int64(1076088)]","[272, 273, 278, 279, 280]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,530.0,278,False,"[np.int64(16128), np.int64(23999876), np.int64(1077518)]","[272, 273, 279, 280]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,530.0,279,True,"[np.int64(16128), np.int64(23999876), np.int64(1076844)]","[272, 273, 279, 280]","dict_values([25, 21, 45, 2, 15])",
t,530.0,280,False,"[np.int64(16149), np.int64(23999903), np.int64(1077620)]","[272, 273, 279]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
-,530.2869750362944,275,False,"[np.int64(16149), np.int64(23999903), np.int64(1077620)]","[272, 273, 279]",,
-,530.9969708778377,257,False,"[np.int64(16149), np.int64(23999903), np.int64(1077620)]","[272, 273, 279]",,
-,531.0489566869378,252,False,"[np.int64(16149), np.int64(23999903), np.int64(1077620)]","[272, 273, 279]",,
+,533.0,281,False,"[np.int64(16149), np.int64(23999903), np.int64(1077620)]","[272, 273, 279]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,533.1098081805877,276,False,"[np.int64(16149), np.int64(23999903), np.int64(1077620)]","[272, 273, 279]",,
+,537.0,282,False,"[np.int64(16149), np.int64(23999903), np.int64(1077620)]","[272, 273, 279]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,537.8514786092594,260,False,"[np.int64(16149), np.int64(23999903), np.int64(1077620)]","[272, 273, 279]",,
+,538.0,283,False,"[np.int64(16149), np.int64(23999903), np.int64(1077620)]","[272, 273, 279]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,538.2477322564029,281,False,"[np.int64(16149), np.int64(23999903), np.int64(1077620)]","[272, 273, 279]",,
+,539.0,284,False,"[np.int64(16149), np.int64(23999903), np.int64(1077620)]","[272, 273, 279]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
t,540.0,273,True,"[np.int64(16149), np.int64(23999903), np.int64(1088048)]","[272, 273, 279]","dict_values([28, 27, 4, 15, 36, 10, 27, 2, 14])",
t,540.0,279,True,"[np.int64(16149), np.int64(23999903), np.int64(1088756)]","[272, 273, 279]","dict_values([25, 14, 30, 0, 15])",
-,540.0180433812093,266,False,"[np.int64(16149), np.int64(23999903), np.int64(1088756)]","[272, 273, 279]",,
-,540.8321460662238,262,False,"[np.int64(16149), np.int64(23999903), np.int64(1088756)]","[272, 273, 279]",,
-,541.7919472861937,268,False,"[np.int64(16149), np.int64(23999903), np.int64(1088756)]","[272, 273, 279]",,
-,541.9604958545688,261,False,"[np.int64(16149), np.int64(23999903), np.int64(1088756)]","[272, 273, 279]",,
-,543.3629335794819,282,False,"[np.int64(16149), np.int64(23999903), np.int64(1088756)]","[272, 273, 279]",,
-,543.9410349308115,270,False,"[np.int64(16149), np.int64(23999903), np.int64(1088756)]","[272, 273, 279]",,
+,545.0,285,False,"[np.int64(16149), np.int64(23999903), np.int64(1088756)]","[272, 273, 279]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,545.9063014236152,273,True,"[np.int64(16190), np.int64(23999949), np.int64(1090294)]","[272, 279]",,
+,548.0,286,False,"[np.int64(16190), np.int64(23999949), np.int64(1090294)]","[272, 279]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,548.0,287,False,"[np.int64(16190), np.int64(23999949), np.int64(1090294)]","[272, 279]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,549.0,288,True,"[np.int64(16160), np.int64(23999915), np.int64(1088810)]","[272, 279, 288]","dict_values([38, 13, 35, 45, 19, 32])",
+,549.0,289,True,"[np.int64(16120), np.int64(23999874), np.int64(1085040)]","[272, 279, 288, 289]","dict_values([33, 10, 15, 18, 9, 37, 33, 9])",
+,550.0,290,True,"[np.int64(16084), np.int64(23999836), np.int64(1083640)]","[272, 279, 288, 289, 290]","dict_values([30, 3, 12, 12, 22, 38, 16, 43])",
+,550.0,291,True,"[np.int64(16062), np.int64(23999810), np.int64(1082632)]","[272, 279, 288, 289, 290, 291]","dict_values([10, 29, 16, 25, 23])",
t,550.0,272,False,"[np.int64(16102), np.int64(23999840), np.int64(1096010)]","[279, 288, 289, 290, 291]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,550.0,279,True,"[np.int64(16102), np.int64(23999840), np.int64(1095650)]","[279, 288, 289, 290, 291]","dict_values([25, 24, 14, 19, 15])",
t,550.0,288,False,"[np.int64(16132), np.int64(23999874), np.int64(1096642)]","[279, 289, 290, 291]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,550.0,289,False,"[np.int64(16172), np.int64(23999915), np.int64(1099850)]","[279, 290, 291]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,550.0,290,True,"[np.int64(16172), np.int64(23999915), np.int64(1099180)]","[279, 290, 291]","dict_values([30, 35, 2, 23, 24, 7, 2, 43])",
t,550.0,291,True,"[np.int64(16172), np.int64(23999915), np.int64(1099246)]","[279, 290, 291]","dict_values([10, 0, 46, 24, 23])",
+,552.0,292,False,"[np.int64(16172), np.int64(23999915), np.int64(1099246)]","[279, 290, 291]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,553.747597877337,274,False,"[np.int64(16172), np.int64(23999915), np.int64(1099246)]","[279, 290, 291]",,
+,554.0,293,False,"[np.int64(16172), np.int64(23999915), np.int64(1099246)]","[279, 290, 291]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,555.616052837849,280,False,"[np.int64(16172), np.int64(23999915), np.int64(1099246)]","[279, 290, 291]",,
-,555.9026731047967,290,True,"[np.int64(16208), np.int64(23999953), np.int64(1101050)]","[279, 291]",,
+,557.0,294,False,"[np.int64(16208), np.int64(23999953), np.int64(1101050)]","[279, 291]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,557.7770496131816,284,False,"[np.int64(16208), np.int64(23999953), np.int64(1101050)]","[279, 291]",,
-,558.6099296993241,272,False,"[np.int64(16208), np.int64(23999953), np.int64(1101050)]","[279, 291]",,
-,558.8769248966711,283,False,"[np.int64(16208), np.int64(23999953), np.int64(1101050)]","[279, 291]",,
t,560.0,291,True,"[np.int64(16208), np.int64(23999953), np.int64(1089226)]","[279, 291]","dict_values([10, 8, 17, 44, 23])",
+,561.0,295,False,"[np.int64(16208), np.int64(23999953), np.int64(1089226)]","[279, 291]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,561.4979510600091,271,False,"[np.int64(16208), np.int64(23999953), np.int64(1089226)]","[279, 291]",,
-,562.3551053389449,277,False,"[np.int64(16208), np.int64(23999953), np.int64(1089226)]","[279, 291]",,
+,563.0,296,False,"[np.int64(16208), np.int64(23999953), np.int64(1089226)]","[279, 291]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,563.0,297,True,"[np.int64(16175), np.int64(23999917), np.int64(1086926)]","[279, 291, 297]","dict_values([2, 32, 31, 34, 38, 32, 13])",
+,565.0,298,True,"[np.int64(16138), np.int64(23999872), np.int64(1085562)]","[279, 291, 297, 298]","dict_values([17, 14, 29, 10, 19, 46, 46, 0])",
+,567.0,299,False,"[np.int64(16138), np.int64(23999872), np.int64(1085562)]","[279, 291, 297, 298]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
t,570.0,279,True,"[np.int64(16138), np.int64(23999872), np.int64(1089130)]","[279, 291, 297, 298]","dict_values([25, 32, 28, 10, 15])",
t,570.0,291,True,"[np.int64(16138), np.int64(23999872), np.int64(1089264)]","[279, 291, 297, 298]","dict_values([10, 34, 17, 27, 23])",
t,570.0,297,True,"[np.int64(16138), np.int64(23999872), np.int64(1088810)]","[279, 291, 297, 298]","dict_values([2, 29, 45, 28, 42, 25, 13])",
t,570.0,298,False,"[np.int64(16175), np.int64(23999917), np.int64(1089948)]","[279, 291, 297]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
-,573.1155751972611,292,False,"[np.int64(16175), np.int64(23999917), np.int64(1089948)]","[279, 291, 297]",,
-,573.6400484374199,296,False,"[np.int64(16175), np.int64(23999917), np.int64(1089948)]","[279, 291, 297]",,
-,574.500992252032,289,False,"[np.int64(16175), np.int64(23999917), np.int64(1089948)]","[279, 291, 297]",,
-,575.2920567009695,279,True,"[np.int64(16199), np.int64(23999938), np.int64(1090946)]","[291, 297]",,
t,580.0,291,True,"[np.int64(16199), np.int64(23999938), np.int64(1090618)]","[291, 297]","dict_values([10, 15, 42, 11, 23])",
t,580.0,297,True,"[np.int64(16199), np.int64(23999938), np.int64(1090134)]","[291, 297]","dict_values([2, 15, 39, 1, 17, 28, 13])",
-,583.4801934071862,297,True,"[np.int64(16232), np.int64(23999974), np.int64(1092110)]",[291],,
-,583.7088557878138,287,False,"[np.int64(16232), np.int64(23999974), np.int64(1092110)]",[291],,
-,586.3226588111015,299,False,"[np.int64(16232), np.int64(23999974), np.int64(1092110)]",[291],,
-,586.6823441888903,278,False,"[np.int64(16232), np.int64(23999974), np.int64(1092110)]",[291],,
t,590.0,291,True,"[np.int64(16232), np.int64(23999974), np.int64(1085552)]",[291],"dict_values([10, 17, 40, 41, 23])",
-,590.2276275793379,288,False,"[np.int64(16232), np.int64(23999974), np.int64(1085552)]",[291],,
-,592.2766382784131,295,False,"[np.int64(16232), np.int64(23999974), np.int64(1085552)]",[291],,
-,592.3335444247299,293,False,"[np.int64(16232), np.int64(23999974), np.int64(1085552)]",[291],,
-,595.3644357279878,286,False,"[np.int64(16232), np.int64(23999974), np.int64(1085552)]",[291],,
-,597.8349389693764,285,False,"[np.int64(16232), np.int64(23999974), np.int64(1085552)]",[291],,
-,605.2401504448993,291,True,"[np.int64(16254), np.int64(24000000), np.int64(1087190)]",[],,
-,607.1188429728136,294,False,"[np.int64(16254), np.int64(24000000), np.int64(1087190)]",[],,
-,619.3546666399074,298,False,"[np.int64(16254), np.int64(24000000), np.int64(1087190)]",[],,
