Event,Time,NVFI_0_cpu,NVFI_0_ram,NVFI_0_vnfs,NVFI_1_cpu,NVFI_1_ram,NVFI_1_vnfs,NVFI_2_cpu,NVFI_2_ram,NVFI_2_vnfs,NVFI_3_cpu,NVFI_3_ram,NVFI_3_vnfs,NVFI_4_cpu,NVFI_4_ram,NVFI_4_vnfs,NVFI_5_cpu,NVFI_5_ram,NVFI_5_vnfs,NVFI_6_cpu,NVFI_6_ram,NVFI_6_vnfs,NVFI_7_cpu,NVFI_7_ram,NVFI_7_vnfs,NVFI_8_cpu,NVFI_8_ram,NVFI_8_vnfs,NVFI_9_cpu,NVFI_9_ram,NVFI_9_vnfs,NVFI_10_cpu,NVFI_10_ram,NVFI_10_vnfs,NVFI_11_cpu,NVFI_11_ram,NVFI_11_vnfs,NVFI_12_cpu,NVFI_12_ram,NVFI_12_vnfs,NVFI_13_cpu,NVFI_13_ram,NVFI_13_vnfs,NVFI_14_cpu,NVFI_14_ram,NVFI_14_vnfs,NVFI_15_cpu,NVFI_15_ram,NVFI_15_vnfs,NVFI_16_cpu,NVFI_16_ram,NVFI_16_vnfs,NVFI_17_cpu,NVFI_17_ram,NVFI_17_vnfs,NVFI_18_cpu,NVFI_18_ram,NVFI_18_vnfs,NVFI_19_cpu,NVFI_19_ram,NVFI_19_vnfs,NVFI_20_cpu,NVFI_20_ram,NVFI_20_vnfs,NVFI_21_cpu,NVFI_21_ram,NVFI_21_vnfs,NVFI_22_cpu,NVFI_22_ram,NVFI_22_vnfs,NVFI_23_cpu,NVFI_23_ram,NVFI_23_vnfs,NVFI_24_cpu,NVFI_24_ram,NVFI_24_vnfs,NVFI_25_cpu,NVFI_25_ram,NVFI_25_vnfs,NVFI_26_cpu,NVFI_26_ram,NVFI_26_vnfs,NVFI_27_cpu,NVFI_27_ram,NVFI_27_vnfs,NVFI_28_cpu,NVFI_28_ram,NVFI_28_vnfs,NVFI_29_cpu,NVFI_29_ram,NVFI_29_vnfs,NVFI_30_cpu,NVFI_30_ram,NVFI_30_vnfs,NVFI_31_cpu,NVFI_31_ram,NVFI_31_vnfs,NVFI_32_cpu,NVFI_32_ram,NVFI_32_vnfs,NVFI_33_cpu,NVFI_33_ram,NVFI_33_vnfs,NVFI_34_cpu,NVFI_34_ram,NVFI_34_vnfs,NVFI_35_cpu,NVFI_35_ram,NVFI_35_vnfs,NVFI_36_cpu,NVFI_36_ram,NVFI_36_vnfs,NVFI_37_cpu,NVFI_37_ram,NVFI_37_vnfs,NVFI_38_cpu,NVFI_38_ram,NVFI_38_vnfs,NVFI_39_cpu,NVFI_39_ram,NVFI_39_vnfs,NVFI_40_cpu,NVFI_40_ram,NVFI_40_vnfs,NVFI_41_cpu,NVFI_41_ram,NVFI_41_vnfs,NVFI_42_cpu,NVFI_42_ram,NVFI_42_vnfs,NVFI_43_cpu,NVFI_43_ram,NVFI_43_vnfs,NVFI_44_cpu,NVFI_44_ram,NVFI_44_vnfs,NVFI_45_cpu,NVFI_45_ram,NVFI_45_vnfs,NVFI_46_cpu,NVFI_46_ram,NVFI_46_vnfs,NVFI_47_cpu,NVFI_47_ram,NVFI_47_vnfs
t,520.0,176,499839,"['f250v2', 'f250v3', 'f250v4', 'f250v5', 'f250v6', 'f250v7', 'f252v5', 'f252v6', 'f252v7', 'f255v1', 'f255v2', 'f255v3', 'f257v3', 'f257v4', 'f259v6', 'f261v6', 'f261v7', 'f261v8', 'f262v2', 'f268v1', 'f268v8', 'f272v1', 'f272v2', 'f273v2', 'f273v3', 'f273v4', 'f273v5', 'f273v6', 'f273v7']",140,499911,"['f252v4', 'f259v1', 'f259v2', 'f259v3', 'f259v4', 'f259v5', 'f261v4', 'f261v5', 'f262v0', 'f262v1', 'f268v2', 'f268v4', 'f268v5', 'f268v6', 'f269v4', 'f272v3', 'f272v4', 'f272v5', 'f273v1', 'f274v2', 'f248v0', 'f248v1', 'f248v6']",363,499968,"['f250v1', 'f252v2', 'f252v3', 'f268v3', 'f270v3', 'f274v3']",414,499982,"['f270v1', 'f270v2', 'f248v2']",454,499996,['f270v0'],263,499980,"['f257v9', 'f260v3', 'f260v4', 'f266v5']",479,499978,"['f266v3', 'f266v4', 'f269v6']",254,499954,"['f257v5', 'f260v1', 'f260v2', 'f261v0', 'f261v1', 'f261v2', 'f266v0', 'f266v1', 'f269v5']",486,499998,['f266v2'],314,499986,"['f262v3', 'f268v7', 'f271v1', 'f271v2']",279,499988,"['f250v0', 'f269v0', 'f248v4']",419,499992,"['f248v3', 'f248v8']",167,499992,['f257v8'],172,499995,"['f252v1', 'f268v0']",485,499973,"['f252v0', 'f257v7', 'f271v5', 'f273v8']",139,499985,"['f257v6', 'f261v9', 'f271v4']",344,499992,"['f257v1', 'f271v3']",381,499986,"['f255v4', 'f257v2', 'f274v0']",385,499992,"['f274v8', 'f248v5']",314,499987,"['f252v8', 'f272v6', 'f248v7']",396,500000,[],459,500000,[],387,500000,[],307,499994,['f260v0'],467,500000,[],266,499984,"['f259v0', 'f268v9']",361,499984,"['f274v6', 'f274v7', 'f274v9']",452,499976,"['f259v7', 'f269v1', 'f269v2', 'f274v4', 'f274v5']",362,499993,"['f269v3', 'f273v0']",453,500000,[],433,499999,['f272v0'],161,500000,[],453,499997,['f261v3'],384,499996,['f274v1'],103,499994,['f270v4'],485,500000,[],372,499994,['f255v0'],128,500000,[],165,500000,[],400,500000,[],453,500000,[],123,500000,[],318,499998,['f257v0'],350,500000,[],412,499989,"['f262v4', 'f271v0', 'f248v9']",228,499982,"['f260v5', 'f269v7', 'f269v8']",173,500000,[],108,499994,"['f250v8', 'f266v6']"
t,520.0,211,499870,"['f252v5', 'f252v6', 'f252v7', 'f255v1', 'f255v2', 'f255v3', 'f257v3', 'f257v4', 'f259v6', 'f261v6', 'f261v7', 'f261v8', 'f262v2', 'f268v1', 'f268v8', 'f272v1', 'f272v2', 'f273v2', 'f273v3', 'f273v4', 'f273v5', 'f273v6', 'f273v7']",140,499911,"['f252v4', 'f259v1', 'f259v2', 'f259v3', 'f259v4', 'f259v5', 'f261v4', 'f261v5', 'f262v0', 'f262v1', 'f268v2', 'f268v4', 'f268v5', 'f268v6', 'f269v4', 'f272v3', 'f272v4', 'f272v5', 'f273v1', 'f274v2', 'f248v0', 'f248v1', 'f248v6']",358,499954,"['f252v2', 'f252v3', 'f268v3', 'f270v3', 'f274v3', 'f250v2', 'f250v3', 'f250v4']",405,499980,"['f270v1', 'f270v2', 'f248v2', 'f250v5']",454,499996,['f270v0'],263,499980,"['f257v9', 'f260v3', 'f260v4', 'f266v5']",471,499975,"['f266v3', 'f266v4', 'f269v6', 'f250v7']",254,499954,"['f257v5', 'f260v1', 'f260v2', 'f261v0', 'f261v1', 'f261v2', 'f266v0', 'f266v1', 'f269v5']",486,499998,['f266v2'],314,499986,"['f262v3', 'f268v7', 'f271v1', 'f271v2']",275,499983,"['f269v0', 'f248v4', 'f250v0', 'f250v1']",410,499985,"['f248v3', 'f248v8', 'f250v6']",167,499992,['f257v8'],172,499995,"['f252v1', 'f268v0']",485,499973,"['f252v0', 'f257v7', 'f271v5', 'f273v8']",139,499985,"['f257v6', 'f261v9', 'f271v4']",344,499992,"['f257v1', 'f271v3']",381,499986,"['f255v4', 'f257v2', 'f274v0']",385,499992,"['f274v8', 'f248v5']",314,499987,"['f252v8', 'f272v6', 'f248v7']",396,500000,[],459,500000,[],387,500000,[],307,499994,['f260v0'],467,500000,[],266,499984,"['f259v0', 'f268v9']",361,499984,"['f274v6', 'f274v7', 'f274v9']",452,499976,"['f259v7', 'f269v1', 'f269v2', 'f274v4', 'f274v5']",362,499993,"['f269v3', 'f273v0']",453,500000,[],433,499999,['f272v0'],161,500000,[],453,499997,['f261v3'],384,499996,['f274v1'],103,499994,['f270v4'],485,500000,[],372,499994,['f255v0'],128,500000,[],165,500000,[],400,500000,[],453,500000,[],123,500000,[],318,499998,['f257v0'],350,500000,[],412,499989,"['f262v4', 'f271v0', 'f248v9']",228,499982,"['f260v5', 'f269v7', 'f269v8']",173,500000,[],108,499994,"['f266v6', 'f250v8']"
t,520.0,221,499884,"['f252v5', 'f252v6', 'f252v7', 'f257v3', 'f257v4', 'f259v6', 'f261v6', 'f261v7', 'f261v8', 'f262v2', 'f268v1', 'f268v8', 'f272v1', 'f272v2', 'f273v2', 'f273v3', 'f273v4', 'f273v5', 'f273v6', 'f273v7']",140,499911,"['f252v4', 'f259v1', 'f259v2', 'f259v3', 'f259v4', 'f259v5', 'f261v4', 'f261v5', 'f262v0', 'f262v1', 'f268v2', 'f268v4', 'f268v5', 'f268v6', 'f269v4', 'f272v3', 'f272v4', 'f272v5', 'f273v1', 'f274v2', 'f248v0', 'f248v1', 'f248v6']",358,499954,"['f252v2', 'f252v3', 'f268v3', 'f270v3', 'f274v3', 'f250v2', 'f250v3', 'f250v4']",395,499966,"['f270v1', 'f270v2', 'f248v2', 'f250v5', 'f255v1', 'f255v2', 'f255v3']",454,499996,['f270v0'],263,499980,"['f257v9', 'f260v3', 'f260v4', 'f266v5']",471,499975,"['f266v3', 'f266v4', 'f269v6', 'f250v7']",254,499954,"['f257v5', 'f260v1', 'f260v2', 'f261v0', 'f261v1', 'f261v2', 'f266v0', 'f266v1', 'f269v5']",486,499998,['f266v2'],314,499986,"['f262v3', 'f268v7', 'f271v1', 'f271v2']",275,499983,"['f269v0', 'f248v4', 'f250v0', 'f250v1']",410,499985,"['f248v3', 'f248v8', 'f250v6']",167,499992,['f257v8'],172,499995,"['f252v1', 'f268v0']",485,499973,"['f252v0', 'f257v7', 'f271v5', 'f273v8']",139,499985,"['f257v6', 'f261v9', 'f271v4']",344,499992,"['f257v1', 'f271v3']",381,499986,"['f257v2', 'f274v0', 'f255v4']",385,499992,"['f274v8', 'f248v5']",314,499987,"['f252v8', 'f272v6', 'f248v7']",396,500000,[],459,500000,[],387,500000,[],307,499994,['f260v0'],467,500000,[],266,499984,"['f259v0', 'f268v9']",361,499984,"['f274v6', 'f274v7', 'f274v9']",452,499976,"['f259v7', 'f269v1', 'f269v2', 'f274v4', 'f274v5']",362,499993,"['f269v3', 'f273v0']",453,500000,[],433,499999,['f272v0'],161,500000,[],453,499997,['f261v3'],384,499996,['f274v1'],103,499994,['f270v4'],485,500000,[],372,499994,['f255v0'],128,500000,[],165,500000,[],400,500000,[],453,500000,[],123,500000,[],318,499998,['f257v0'],350,500000,[],412,499989,"['f262v4', 'f271v0', 'f248v9']",228,499982,"['f260v5', 'f269v7', 'f269v8']",173,500000,[],108,499994,"['f266v6', 'f250v8']"
t,520.0,234,499892,"['f252v5', 'f252v6', 'f252v7', 'f259v6', 'f261v6', 'f261v7', 'f261v8', 'f262v2', 'f268v1', 'f268v8', 'f272v1', 'f272v2', 'f273v2', 'f273v3', 'f273v4', 'f273v5', 'f273v6', 'f273v7']",124,499897,"['f252v4', 'f259v1', 'f259v2', 'f259v3', 'f259v4', 'f259v5', 'f261v4', 'f261v5', 'f262v0', 'f262v1', 'f268v2', 'f268v4', 'f268v5', 'f268v6', 'f269v4', 'f272v3', 'f272v4', 'f272v5', 'f273v1', 'f274v2', 'f248v0', 'f248v1', 'f248v6', 'f257v3', 'f257v4', 'f257v5']",341,499943,"['f252v2', 'f252v3', 'f268v3', 'f270v3', 'f274v3', 'f250v2', 'f250v3', 'f250v4', 'f257v1', 'f257v2', 'f257v6']",395,499966,"['f270v1', 'f270v2', 'f248v2', 'f250v5', 'f255v1', 'f255v2', 'f255v3']",454,499996,['f270v0'],260,499963,"['f260v3', 'f260v4', 'f266v5', 'f257v7', 'f257v8', 'f257v9']",471,499975,"['f266v3', 'f266v4', 'f269v6', 'f250v7']",257,499960,"['f260v1', 'f260v2', 'f261v0', 'f261v1', 'f261v2', 'f266v0', 'f266v1', 'f269v5']",486,499998,['f266v2'],314,499986,"['f262v3', 'f268v7', 'f271v1', 'f271v2']",275,499983,"['f269v0', 'f248v4', 'f250v0', 'f250v1']",410,499985,"['f248v3', 'f248v8', 'f250v6']",168,500000,[],172,499995,"['f252v1', 'f268v0']",487,499982,"['f252v0', 'f271v5', 'f273v8']",143,499989,"['f261v9', 'f271v4']",352,499995,['f271v3'],386,499990,"['f274v0', 'f255v4']",385,499992,"['f274v8', 'f248v5']",314,499987,"['f252v8', 'f272v6', 'f248v7']",396,500000,[],459,500000,[],387,500000,[],307,499994,['f260v0'],467,500000,[],266,499984,"['f259v0', 'f268v9']",361,499984,"['f274v6', 'f274v7', 'f274v9']",452,499976,"['f259v7', 'f269v1', 'f269v2', 'f274v4', 'f274v5']",362,499993,"['f269v3', 'f273v0']",453,500000,[],433,499999,['f272v0'],161,500000,[],453,499997,['f261v3'],384,499996,['f274v1'],103,499994,['f270v4'],485,500000,[],372,499994,['f255v0'],128,500000,[],165,500000,[],400,500000,[],453,500000,[],123,500000,[],318,499998,['f257v0'],350,500000,[],412,499989,"['f262v4', 'f271v0', 'f248v9']",228,499982,"['f260v5', 'f269v7', 'f269v8']",173,500000,[],108,499994,"['f266v6', 'f250v8']"
t,520.0,211,499882,"['f252v5', 'f252v6', 'f252v7', 'f261v6', 'f261v7', 'f261v8', 'f262v2', 'f268v1', 'f268v8', 'f272v1', 'f272v2', 'f273v2', 'f273v3', 'f273v4', 'f273v5', 'f273v6', 'f273v7', 'f259v1', 'f259v2', 'f259v3', 'f259v4', 'f259v5']",147,499907,"['f252v4', 'f261v4', 'f261v5', 'f262v0', 'f262v1', 'f268v2', 'f268v4', 'f268v5', 'f268v6', 'f269v4', 'f272v3', 'f272v4', 'f272v5', 'f273v1', 'f274v2', 'f248v0', 'f248v1', 'f248v6', 'f257v3', 'f257v4', 'f257v5', 'f259v6']",341,499943,"['f252v2', 'f252v3', 'f268v3', 'f270v3', 'f274v3', 'f250v2', 'f250v3', 'f250v4', 'f257v1', 'f257v2', 'f257v6']",395,499966,"['f270v1', 'f270v2', 'f248v2', 'f250v5', 'f255v1', 'f255v2', 'f255v3']",454,499996,['f270v0'],260,499963,"['f260v3', 'f260v4', 'f266v5', 'f257v7', 'f257v8', 'f257v9']",471,499975,"['f266v3', 'f266v4', 'f269v6', 'f250v7']",257,499960,"['f260v1', 'f260v2', 'f261v0', 'f261v1', 'f261v2', 'f266v0', 'f266v1', 'f269v5']",486,499998,['f266v2'],314,499986,"['f262v3', 'f268v7', 'f271v1', 'f271v2']",275,499983,"['f269v0', 'f248v4', 'f250v0', 'f250v1']",410,499985,"['f248v3', 'f248v8', 'f250v6']",168,500000,[],172,499995,"['f252v1', 'f268v0']",487,499982,"['f252v0', 'f271v5', 'f273v8']",143,499989,"['f261v9', 'f271v4']",352,499995,['f271v3'],386,499990,"['f274v0', 'f255v4']",385,499992,"['f274v8', 'f248v5']",314,499987,"['f252v8', 'f272v6', 'f248v7']",396,500000,[],459,500000,[],387,500000,[],307,499994,['f260v0'],467,500000,[],266,499984,"['f268v9', 'f259v0']",361,499984,"['f274v6', 'f274v7', 'f274v9']",452,499976,"['f269v1', 'f269v2', 'f274v4', 'f274v5', 'f259v7']",362,499993,"['f269v3', 'f273v0']",453,500000,[],433,499999,['f272v0'],161,500000,[],453,499997,['f261v3'],384,499996,['f274v1'],103,499994,['f270v4'],485,500000,[],372,499994,['f255v0'],128,500000,[],165,500000,[],400,500000,[],453,500000,[],123,500000,[],318,499998,['f257v0'],350,500000,[],412,499989,"['f262v4', 'f271v0', 'f248v9']",228,499982,"['f260v5', 'f269v7', 'f269v8']",173,500000,[],108,499994,"['f266v6', 'f250v8']"
t,520.0,212,499890,"['f252v5', 'f252v6', 'f252v7', 'f261v6', 'f261v7', 'f261v8', 'f268v1', 'f268v8', 'f272v1', 'f272v2', 'f273v2', 'f273v3', 'f273v4', 'f273v5', 'f273v6', 'f273v7', 'f259v1', 'f259v2', 'f259v3', 'f259v4', 'f259v5']",156,499909,"['f252v4', 'f261v4', 'f261v5', 'f268v2', 'f268v4', 'f268v5', 'f268v6', 'f269v4', 'f272v3', 'f272v4', 'f272v5', 'f273v1', 'f274v2', 'f248v0', 'f248v1', 'f248v6', 'f257v3', 'f257v4', 'f257v5', 'f259v6', 'f262v0']",341,499943,"['f252v2', 'f252v3', 'f268v3', 'f270v3', 'f274v3', 'f250v2', 'f250v3', 'f250v4', 'f257v1', 'f257v2', 'f257v6']",395,499966,"['f270v1', 'f270v2', 'f248v2', 'f250v5', 'f255v1', 'f255v2', 'f255v3']",454,499996,['f270v0'],248,499944,"['f260v3', 'f260v4', 'f266v5', 'f257v7', 'f257v8', 'f257v9', 'f262v1', 'f262v2', 'f262v3']",471,499975,"['f266v3', 'f266v4', 'f269v6', 'f250v7']",257,499960,"['f260v1', 'f260v2', 'f261v0', 'f261v1', 'f261v2', 'f266v0', 'f266v1', 'f269v5']",486,499998,['f266v2'],316,499995,"['f268v7', 'f271v1', 'f271v2']",275,499983,"['f269v0', 'f248v4', 'f250v0', 'f250v1']",410,499985,"['f248v3', 'f248v8', 'f250v6']",168,500000,[],172,499995,"['f252v1', 'f268v0']",487,499982,"['f252v0', 'f271v5', 'f273v8']",143,499989,"['f261v9', 'f271v4']",352,499995,['f271v3'],386,499990,"['f274v0', 'f255v4']",385,499992,"['f274v8', 'f248v5']",314,499987,"['f252v8', 'f272v6', 'f248v7']",396,500000,[],459,500000,[],387,500000,[],307,499994,['f260v0'],467,500000,[],266,499984,"['f268v9', 'f259v0']",361,499984,"['f274v6', 'f274v7', 'f274v9']",452,499976,"['f269v1', 'f269v2', 'f274v4', 'f274v5', 'f259v7']",362,499993,"['f269v3', 'f273v0']",453,500000,[],433,499999,['f272v0'],161,500000,[],453,499997,['f261v3'],384,499996,['f274v1'],103,499994,['f270v4'],485,500000,[],372,499994,['f255v0'],128,500000,[],165,500000,[],400,500000,[],453,500000,[],123,500000,[],318,499998,['f257v0'],350,500000,[],412,499989,"['f271v0', 'f248v9', 'f262v4']",228,499982,"['f260v5', 'f269v7', 'f269v8']",173,500000,[],108,499994,"['f266v6', 'f250v8']"
t,520.0,221,499899,"['f252v5', 'f252v6', 'f252v7', 'f261v6', 'f261v7', 'f261v8', 'f272v1', 'f272v2', 'f273v2', 'f273v3', 'f273v4', 'f273v5', 'f273v6', 'f273v7', 'f259v1', 'f259v2', 'f259v3', 'f259v4', 'f259v5']",159,499925,"['f252v4', 'f261v4', 'f261v5', 'f269v4', 'f272v3', 'f272v4', 'f272v5', 'f273v1', 'f274v2', 'f248v0', 'f248v1', 'f248v6', 'f257v3', 'f257v4', 'f257v5', 'f259v6', 'f262v0', 'f268v7', 'f268v8']",336,499938,"['f252v2', 'f252v3', 'f270v3', 'f274v3', 'f250v2', 'f250v3', 'f250v4', 'f257v1', 'f257v2', 'f257v6', 'f268v4', 'f268v6']",387,499963,"['f270v1', 'f270v2', 'f248v2', 'f250v5', 'f255v1', 'f255v2', 'f255v3', 'f268v2']",454,499996,['f270v0'],248,499944,"['f260v3', 'f260v4', 'f266v5', 'f257v7', 'f257v8', 'f257v9', 'f262v1', 'f262v2', 'f262v3']",471,499975,"['f266v3', 'f266v4', 'f269v6', 'f250v7']",257,499960,"['f260v1', 'f260v2', 'f261v0', 'f261v1', 'f261v2', 'f266v0', 'f266v1', 'f269v5']",486,499998,['f266v2'],325,499997,"['f271v1', 'f271v2']",275,499983,"['f269v0', 'f248v4', 'f250v0', 'f250v1']",406,499971,"['f248v3', 'f248v8', 'f250v6', 'f268v3', 'f268v5']",168,500000,[],168,499990,"['f252v1', 'f268v0', 'f268v1']",487,499982,"['f252v0', 'f271v5', 'f273v8']",143,499989,"['f261v9', 'f271v4']",352,499995,['f271v3'],386,499990,"['f274v0', 'f255v4']",385,499992,"['f274v8', 'f248v5']",314,499987,"['f252v8', 'f272v6', 'f248v7']",396,500000,[],459,500000,[],387,500000,[],307,499994,['f260v0'],467,500000,[],266,499984,"['f259v0', 'f268v9']",361,499984,"['f274v6', 'f274v7', 'f274v9']",452,499976,"['f269v1', 'f269v2', 'f274v4', 'f274v5', 'f259v7']",362,499993,"['f269v3', 'f273v0']",453,500000,[],433,499999,['f272v0'],161,500000,[],453,499997,['f261v3'],384,499996,['f274v1'],103,499994,['f270v4'],485,500000,[],372,499994,['f255v0'],128,500000,[],165,500000,[],400,500000,[],453,500000,[],123,500000,[],318,499998,['f257v0'],350,500000,[],412,499989,"['f271v0', 'f248v9', 'f262v4']",228,499982,"['f260v5', 'f269v7', 'f269v8']",173,500000,[],108,499994,"['f266v6', 'f250v8']"
t,520.0,202,499879,"['f252v5', 'f252v6', 'f252v7', 'f261v6', 'f261v7', 'f261v8', 'f272v1', 'f272v2', 'f273v2', 'f273v3', 'f273v4', 'f273v5', 'f273v6', 'f273v7', 'f259v1', 'f259v2', 'f259v3', 'f259v4', 'f259v5', 'f269v4', 'f269v5', 'f269v6', 'f269v7']",142,499916,"['f252v4', 'f261v4', 'f261v5', 'f272v3', 'f272v4', 'f272v5', 'f273v1', 'f274v2', 'f248v0', 'f248v1', 'f248v6', 'f257v3', 'f257v4', 'f257v5', 'f259v6', 'f262v0', 'f268v7', 'f268v8', 'f269v1', 'f269v2', 'f269v3']",336,499938,"['f252v2', 'f252v3', 'f270v3', 'f274v3', 'f250v2', 'f250v3', 'f250v4', 'f257v1', 'f257v2', 'f257v6', 'f268v4', 'f268v6']",387,499963,"['f270v1', 'f270v2', 'f248v2', 'f250v5', 'f255v1', 'f255v2', 'f255v3', 'f268v2']",454,499996,['f270v0'],248,499944,"['f260v3', 'f260v4', 'f266v5', 'f257v7', 'f257v8', 'f257v9', 'f262v1', 'f262v2', 'f262v3']",480,499982,"['f266v3', 'f266v4', 'f250v7']",258,499968,"['f260v1', 'f260v2', 'f261v0', 'f261v1', 'f261v2', 'f266v0', 'f266v1']",486,499998,['f266v2'],325,499997,"['f271v1', 'f271v2']",275,499983,"['f248v4', 'f250v0', 'f250v1', 'f269v0']",406,499971,"['f248v3', 'f248v8', 'f250v6', 'f268v3', 'f268v5']",168,500000,[],168,499990,"['f252v1', 'f268v0', 'f268v1']",487,499982,"['f252v0', 'f271v5', 'f273v8']",143,499989,"['f261v9', 'f271v4']",352,499995,['f271v3'],386,499990,"['f274v0', 'f255v4']",385,499992,"['f274v8', 'f248v5']",314,499987,"['f252v8', 'f272v6', 'f248v7']",396,500000,[],459,500000,[],387,500000,[],307,499994,['f260v0'],467,500000,[],266,499984,"['f259v0', 'f268v9']",361,499984,"['f274v6', 'f274v7', 'f274v9']",464,499984,"['f274v4', 'f274v5', 'f259v7']",371,499995,['f273v0'],453,500000,[],433,499999,['f272v0'],161,500000,[],453,499997,['f261v3'],384,499996,['f274v1'],103,499994,['f270v4'],485,500000,[],372,499994,['f255v0'],128,500000,[],165,500000,[],400,500000,[],453,500000,[],123,500000,[],318,499998,['f257v0'],350,500000,[],412,499989,"['f271v0', 'f248v9', 'f262v4']",233,499986,"['f260v5', 'f269v8']",173,500000,[],108,499994,"['f266v6', 'f250v8']"
t,520.0,202,499879,"['f252v5', 'f252v6', 'f252v7', 'f261v6', 'f261v7', 'f261v8', 'f272v1', 'f272v2', 'f273v2', 'f273v3', 'f273v4', 'f273v5', 'f273v6', 'f273v7', 'f259v1', 'f259v2', 'f259v3', 'f259v4', 'f259v5', 'f269v4', 'f269v5', 'f269v6', 'f269v7']",142,499916,"['f252v4', 'f261v4', 'f261v5', 'f272v3', 'f272v4', 'f272v5', 'f273v1', 'f274v2', 'f248v0', 'f248v1', 'f248v6', 'f257v3', 'f257v4', 'f257v5', 'f259v6', 'f262v0', 'f268v7', 'f268v8', 'f269v1', 'f269v2', 'f269v3']",336,499938,"['f252v2', 'f252v3', 'f270v3', 'f274v3', 'f250v2', 'f250v3', 'f250v4', 'f257v1', 'f257v2', 'f257v6', 'f268v4', 'f268v6']",387,499963,"['f270v1', 'f270v2', 'f248v2', 'f250v5', 'f255v1', 'f255v2', 'f255v3', 'f268v2']",454,499996,['f270v0'],248,499944,"['f260v3', 'f260v4', 'f266v5', 'f257v7', 'f257v8', 'f257v9', 'f262v1', 'f262v2', 'f262v3']",471,499980,"['f266v3', 'f266v4', 'f250v7', 'f271v1']",258,499968,"['f260v1', 'f260v2', 'f261v0', 'f261v1', 'f261v2', 'f266v0', 'f266v1']",486,499998,['f266v2'],338,500000,[],275,499983,"['f248v4', 'f250v0', 'f250v1', 'f269v0']",406,499971,"['f248v3', 'f248v8', 'f250v6', 'f268v3', 'f268v5']",168,500000,[],157,499978,"['f252v1', 'f268v0', 'f268v1', 'f271v2', 'f271v3', 'f271v4']",487,499982,"['f252v0', 'f273v8', 'f271v5']",146,499995,['f261v9'],356,500000,[],386,499990,"['f274v0', 'f255v4']",385,499992,"['f274v8', 'f248v5']",314,499987,"['f252v8', 'f272v6', 'f248v7']",396,500000,[],459,500000,[],387,500000,[],307,499994,['f260v0'],467,500000,[],266,499984,"['f259v0', 'f268v9']",361,499984,"['f274v6', 'f274v7', 'f274v9']",464,499984,"['f274v4', 'f274v5', 'f259v7']",371,499995,['f273v0'],453,500000,[],433,499999,['f272v0'],161,500000,[],453,499997,['f261v3'],384,499996,['f274v1'],103,499994,['f270v4'],485,500000,[],372,499994,['f255v0'],128,500000,[],165,500000,[],400,500000,[],453,500000,[],123,500000,[],318,499998,['f257v0'],350,500000,[],412,499989,"['f248v9', 'f262v4', 'f271v0']",233,499986,"['f260v5', 'f269v8']",173,500000,[],108,499994,"['f266v6', 'f250v8']"
-,522.045618900488,202,499879,"['f252v5', 'f252v6', 'f252v7', 'f261v6', 'f261v7', 'f261v8', 'f272v1', 'f272v2', 'f273v2', 'f273v3', 'f273v4', 'f273v5', 'f273v6', 'f273v7', 'f259v1', 'f259v2', 'f259v3', 'f259v4', 'f259v5', 'f269v4', 'f269v5', 'f269v6', 'f269v7']",156,499927,"['f252v4', 'f261v4', 'f261v5', 'f272v3', 'f272v4', 'f272v5', 'f273v1', 'f274v2', 'f257v3', 'f257v4', 'f257v5', 'f259v6', 'f262v0', 'f268v7', 'f268v8', 'f269v1', 'f269v2', 'f269v3']",336,499938,"['f252v2', 'f252v3', 'f270v3', 'f274v3', 'f250v2', 'f250v3', 'f250v4', 'f257v1', 'f257v2', 'f257v6', 'f268v4', 'f268v6']",389,499972,"['f270v1', 'f270v2', 'f250v5', 'f255v1', 'f255v2', 'f255v3', 'f268v2']",454,499996,['f270v0'],248,499944,"['f260v3', 'f260v4', 'f266v5', 'f257v7', 'f257v8', 'f257v9', 'f262v1', 'f262v2', 'f262v3']",471,499980,"['f266v3', 'f266v4', 'f250v7', 'f271v1']",258,499968,"['f260v1', 'f260v2', 'f261v0', 'f261v1', 'f261v2', 'f266v0', 'f266v1']",486,499998,['f266v2'],338,500000,[],280,499987,"['f250v0', 'f250v1', 'f269v0']",418,499979,"['f250v6', 'f268v3', 'f268v5']",168,500000,[],157,499978,"['f252v1', 'f268v0', 'f268v1', 'f271v2', 'f271v3', 'f271v4']",487,499982,"['f252v0', 'f273v8', 'f271v5']",146,499995,['f261v9'],356,500000,[],386,499990,"['f274v0', 'f255v4']",394,499999,['f274v8'],317,499993,"['f252v8', 'f272v6']",396,500000,[],459,500000,[],387,500000,[],307,499994,['f260v0'],467,500000,[],266,499984,"['f259v0', 'f268v9']",361,499984,"['f274v6', 'f274v7', 'f274v9']",464,499984,"['f274v4', 'f274v5', 'f259v7']",371,499995,['f273v0'],453,500000,[],433,499999,['f272v0'],161,500000,[],453,499997,['f261v3'],384,499996,['f274v1'],103,499994,['f270v4'],485,500000,[],372,499994,['f255v0'],128,500000,[],165,500000,[],400,500000,[],453,500000,[],123,500000,[],318,499998,['f257v0'],350,500000,[],416,499993,"['f262v4', 'f271v0']",233,499986,"['f260v5', 'f269v8']",173,500000,[],108,499994,"['f266v6', 'f250v8']"
